rated,winner,increment_code,white_rating,black_rating,victory_status_draw,victory_status_mate,victory_status_outoftime,victory_status_resign,moves_num,opening_num,midMoves_num,pca1,pca2
1.0,black,0.05555555555555556,0.22807933194154484,0.20687772925764186,0.0,1.0,0.0,0.0,0.2698412698412698,0.14814814814814814,0.3902439024390244,0.8656338500053815,-0.15556353308835227
1.0,black,0.05555555555555556,0.14091858037578286,0.3247816593886463,0.0,1.0,0.0,0.0,0.7301587301587301,0.1111111111111111,0.7560975609756099,0.9132703160673581,-0.22403913550010232
1.0,white,0.08333333333333334,0.4796450939457202,0.3793668122270742,0.0,0.0,1.0,0.0,0.20634920634920634,0.14814814814814814,0.34146341463414637,0.22147038191252066,-0.19279597134788407
1.0,white,0.08333333333333334,0.35020876826722336,0.3482532751091703,0.0,0.0,0.0,1.0,0.0,0.14814814814814814,0.1829268292682927,-0.5765304478256646,-0.13896516512845974
1.0,white,0.08333333333333334,0.3387265135699373,0.28220524017467247,0.0,0.0,0.0,1.0,0.047619047619047616,0.37037037037037035,0.14634146341463417,-0.5758694849515923,-0.13871337393248753
1.0,black,0.08333333333333334,0.3575156576200418,0.37499999999999994,0.0,0.0,1.0,0.0,0.1111111111111111,0.1111111111111111,0.2804878048780488,0.21815578033867336,-0.17878583421601926
1.0,white,0.03888888888888889,0.5224425887265135,0.3777292576419214,0.0,0.0,0.0,1.0,0.746031746031746,0.07407407407407407,0.7804878048780488,-0.5050545428352167,-0.25090010561486853
1.0,black,0.03888888888888889,0.27713987473903967,0.3635371179039301,0.0,0.0,0.0,1.0,0.30158730158730157,0.2222222222222222,0.3902439024390244,-0.5453187187219745,-0.18093615278158312
1.0,black,0.03888888888888889,0.3559498956158663,0.5600436681222707,0.0,0.0,0.0,1.0,0.6349206349206349,0.3333333333333333,0.6097560975609756,-0.5261972551193684,-0.2309639886436198
0.0,draw,0.11111111111111112,0.5861169102296451,0.35971615720524014,1.0,0.0,0.0,0.0,0.4126984126984127,0.2222222222222222,0.47560975609756095,0.20868440681747252,0.8084018130181185
1.0,draw,0.08333333333333334,0.26461377870563674,0.36135371179039294,1.0,0.0,0.0,0.0,0.19047619047619047,0.2222222222222222,0.30487804878048785,0.2025423651716891,-0.1497925466729911
1.0,black,0.03888888888888889,0.25782881002087676,0.3367903930131004,0.0,1.0,0.0,0.0,0.6984126984126984,0.1111111111111111,0.7317073170731708,0.9045866446426466,-0.22131976857770583
1.0,black,0.03888888888888889,0.38152400835073064,0.33569868995633184,0.0,0.0,1.0,0.0,0.30158730158730157,0.14814814814814814,0.41463414634146345,0.23736239655704738,-0.20554327689992474
1.0,white,0.03888888888888889,0.3596033402922756,0.23580786026200867,0.0,1.0,0.0,0.0,0.47619047619047616,0.3333333333333333,0.4878048780487805,0.8740036508961252,-0.1828321443169244
1.0,white,0.03888888888888889,0.4311064718162839,0.4421397379912663,0.0,0.0,1.0,0.0,0.4126984126984127,0.07407407407407407,0.524390243902439,0.2448022735269708,-0.22609833821789954
0.0,black,0.11111111111111112,0.5861169102296451,0.4421397379912663,0.0,0.0,1.0,0.0,0.4126984126984127,0.2222222222222222,0.47560975609756095,0.22970791217686456,0.7702124859489097
1.0,black,0.08333333333333334,0.26878914405010434,0.3881004366812227,0.0,1.0,0.0,0.0,0.5714285714285714,0.2222222222222222,0.5975609756097561,0.8849424674551636,-0.20059015311613546
1.0,black,0.6666666666666667,0.337160751565762,0.3881004366812227,0.0,1.0,0.0,0.0,0.30158730158730157,0.07407407407407407,0.4390243902439025,0.8585413758997682,-0.15241589868232847
1.0,black,0.05555555555555556,0.41336116910229637,0.3881004366812227,0.0,0.0,0.0,1.0,0.31746031746031744,0.07407407407407407,0.451219512195122,-0.5453940296275237,-0.18836127827725582
0.0,white,0.02777777777777778,0.5829853862212944,0.3881004366812227,0.0,1.0,0.0,0.0,0.19047619047619047,0.07407407407407407,0.35365853658536583,0.8338937426887169,0.8382463365712094
1.0,white,0.05,0.16127348643006267,0.18013100436681223,0.0,1.0,0.0,0.0,0.8412698412698412,0.1111111111111111,0.8414634146341464,0.9301047132772567,-0.2370791826444231
1.0,black,0.05555555555555556,0.1737995824634655,0.05949781659388642,0.0,1.0,0.0,0.0,0.2222222222222222,0.18518518518518517,0.34146341463414637,0.867980241859401,-0.14405629751087506
1.0,white,0.16666666666666669,0.20093945720250517,0.18777292576419208,0.0,0.0,1.0,0.0,0.09523809523809523,0.14814814814814814,0.25609756097560976,0.22969046388670056,-0.16793854516133422
1.0,white,0.05555555555555556,0.16805845511482254,0.2641921397379912,0.0,1.0,0.0,0.0,0.15873015873015872,0.18518518518518517,0.29268292682926833,0.8529224685012143,-0.13942509377883266
1.0,white,0.08333333333333334,0.24373695198329848,0.18013100436681223,0.0,1.0,0.0,0.0,0.23809523809523808,0.25925925925925924,0.32926829268292684,0.8590103403192554,-0.14717990644245874
1.0,black,0.08333333333333334,0.17954070981210857,0.30458515283842796,0.0,0.0,0.0,1.0,0.031746031746031744,0.1111111111111111,0.21951219512195125,-0.5629686497478978,-0.14176861327026102
1.0,black,0.05555555555555556,0.1889352818371608,0.3089519650655021,0.0,1.0,0.0,0.0,0.4920634920634921,0.14814814814814814,0.5609756097560976,0.885976702410295,-0.18920162432239657
1.0,black,0.05555555555555556,0.24530271398747394,0.17849344978165932,0.0,1.0,0.0,0.0,0.31746031746031744,0.1111111111111111,0.4390243902439025,0.8723212389410996,-0.16283493717829287
1.0,white,0.05555555555555556,0.2317327766179541,0.18777292576419208,0.0,1.0,0.0,0.0,1.0,0.07407407407407407,0.9756097560975611,0.9445471244433304,-0.26142798212849333
1.0,white,0.05555555555555556,0.4806889352818371,0.18886462882096072,0.0,0.0,1.0,0.0,0.36507936507936506,0.14814814814814814,0.46341463414634154,0.24602701506403168,-0.2119757857636484
1.0,black,0.05555555555555556,0.1951983298538622,0.28220524017467247,0.0,1.0,0.0,0.0,0.38095238095238093,0.07407407407407407,0.5,0.8778522253373777,-0.17461672771899403
1.0,white,0.05555555555555556,0.5088726513569937,0.20414847161572053,0.0,1.0,0.0,0.0,0.031746031746031744,0.14814814814814814,0.20731707317073172,0.8292940987424103,-0.12423637609985012
1.0,black,0.05555555555555556,0.19989561586638827,0.45742358078602613,0.0,1.0,0.0,0.0,0.07936507936507936,0.18518518518518517,0.23170731707317074,0.8351323036730899,-0.13264396247865676
1.0,white,0.05555555555555556,0.6466597077244259,0.20687772925764186,0.0,1.0,0.0,0.0,0.2857142857142857,0.037037037037037035,0.4390243902439025,0.8535323920519273,-0.16472776845717613
1.0,white,0.03888888888888889,0.33507306889352817,0.21233624454148464,0.0,0.0,1.0,0.0,0.7936507936507936,0.14814814814814814,0.7926829268292683,0.29559434155714054,-0.2727360048237153
1.0,black,0.03888888888888889,0.21711899791231737,0.2527292576419214,0.0,1.0,0.0,0.0,0.6666666666666666,0.5925925925925926,0.5487804878048781,0.8901751048195263,-0.20262241760121122
1.0,white,0.03888888888888889,0.3355949895615866,0.23144104803493443,0.0,1.0,0.0,0.0,0.47619047619047616,0.2222222222222222,0.524390243902439,0.878980304759427,-0.1852452048279831
1.0,black,0.03888888888888889,0.27087682672233815,0.21069868995633184,0.0,1.0,0.0,0.0,0.38095238095238093,0.3333333333333333,0.41463414634146345,0.868911122828443,-0.16778072391959878
0.0,black,0.11111111111111112,0.19363256784968685,0.6102620087336244,0.0,1.0,0.0,0.0,0.15873015873015872,0.5185185185185186,0.1829268292682927,0.8222273485104616,0.8547314988805281
1.0,draw,0.03888888888888889,0.20146137787056362,0.2800218340611353,1.0,0.0,0.0,0.0,0.5555555555555556,0.6296296296296295,0.451219512195122,0.2326810367762836,-0.1905738398534934
1.0,black,0.03888888888888889,0.20302713987473908,0.5070960698689957,0.0,1.0,0.0,0.0,0.38095238095238093,0.1111111111111111,0.4878048780487805,0.8667068950823443,-0.1791264693604401
1.0,white,0.03888888888888889,0.25782881002087676,0.22652838427947591,0.0,0.0,1.0,0.0,0.4920634920634921,0.3333333333333333,0.5,0.26063751536901425,-0.22457571801621928
1.0,white,0.03888888888888889,0.3596033402922756,0.23580786026200867,0.0,1.0,0.0,0.0,0.47619047619047616,0.3333333333333333,0.4878048780487805,0.8740036508961252,-0.1828321443169244
1.0,black,0.03888888888888889,0.25052192066805845,0.27237991266375544,0.0,1.0,0.0,0.0,0.46031746031746024,0.5925925925925926,0.3902439024390244,0.8665376577606031,-0.17387662949567767
0.0,black,0.11111111111111112,0.5861169102296451,0.2592794759825327,0.0,0.0,1.0,0.0,0.4285714285714286,0.037037037037037035,0.5487804878048781,0.2454464569551291,0.7673889987188118
1.0,draw,0.08333333333333334,0.33194154488517746,0.2456331877729257,1.0,0.0,0.0,0.0,0.1746031746031746,0.14814814814814814,0.3170731707317074,0.20552515432710722,-0.1474739621457826
1.0,black,0.08333333333333334,0.2573068893528183,0.3384279475982533,0.0,1.0,0.0,0.0,0.19047619047619047,0.18518518518518517,0.3170731707317074,0.8492883816260348,-0.14582010769567721
1.0,white,0.11111111111111112,0.5323590814196242,0.27019650655021826,0.0,0.0,1.0,0.0,0.12698412698412698,0.14814814814814814,0.2804878048780488,0.21564942422628322,-0.17890251788559425
1.0,black,0.07777777777777778,0.32463465553235904,0.33569868995633184,0.0,1.0,0.0,0.0,0.31746031746031744,0.07407407407407407,0.451219512195122,0.8635456338900784,-0.1674663283101108
1.0,white,0.08333333333333334,0.23329853862212946,0.3968340611353712,0.0,1.0,0.0,0.0,0.25396825396825395,0.1111111111111111,0.3902439024390244,0.8569165012343437,-0.15777893071033763
1.0,white,0.08333333333333334,0.3559498956158663,0.28056768558951967,0.0,0.0,0.0,1.0,0.14285714285714285,0.2222222222222222,0.2682926829268293,-0.5615965649435856,-0.15613036912346903
1.0,black,0.08333333333333334,0.3736951983298539,0.3651746724890829,0.0,0.0,0.0,1.0,0.12698412698412698,0.1111111111111111,0.29268292682926833,-0.5638024035615121,-0.15864554622771732
1.0,white,0.16666666666666669,0.17901878914405012,0.24290393013100436,0.0,1.0,0.0,0.0,0.06349206349206349,0.1111111111111111,0.24390243902439027,0.8459014617845115,-0.1246243752931122
1.0,white,0.16666666666666669,0.23903966597077242,0.20360262008733626,0.0,0.0,0.0,1.0,0.4920634920634921,0.037037037037037035,0.5975609756097561,-0.5109816678310447,-0.2058058169274019
1.0,white,0.16666666666666669,0.16701461377870563,0.20687772925764186,0.0,0.0,0.0,1.0,0.015873015873015872,0.2222222222222222,0.17073170731707318,-0.5638016771955662,-0.13248757371911796
1.0,black,0.16666666666666669,0.18475991649269308,0.26582969432314413,0.0,1.0,0.0,0.0,0.8888888888888888,0.07407407407407407,0.8902439024390244,0.9315542733671651,-0.24413860557269193
1.0,black,0.16666666666666669,0.20981210855949894,0.269650655021834,0.0,0.0,0.0,1.0,0.12698412698412698,0.14814814814814814,0.2804878048780488,-0.5542188144462292,-0.15201424728507357
1.0,black,0.16666666666666669,0.24634655532359084,0.279475982532751,0.0,0.0,0.0,1.0,0.25396825396825395,0.14814814814814814,0.3780487804878049,-0.5429969700063578,-0.17075203466045802
1.0,white,0.16666666666666669,0.16597077244258873,0.279475982532751,0.0,0.0,0.0,1.0,0.07936507936507936,0.037037037037037035,0.2804878048780488,-0.5539544206992899,-0.14773335294270987
1.0,black,0.11111111111111112,0.21972860125260962,0.26746724890829693,0.0,0.0,0.0,1.0,0.23809523809523808,0.1111111111111111,0.3780487804878049,-0.5416985871002717,-0.17019595226524722
1.0,black,0.08333333333333334,0.3736951983298539,0.2849344978165939,0.0,0.0,0.0,1.0,0.12698412698412698,0.1111111111111111,0.29268292682926833,-0.5603868831528447,-0.15687940901543806
1.0,black,0.16666666666666669,0.4655532359081419,0.6626637554585151,0.0,0.0,0.0,1.0,0.8571428571428571,0.14814814814814814,0.8414634146341464,-0.505930362261971,-0.26761596146078076
1.0,white,0.16666666666666669,0.6351774530271398,0.4268558951965065,0.0,0.0,0.0,1.0,0.015873015873015872,0.2222222222222222,0.17073170731707318,-0.5927750569876629,-0.14196793326674173
0.0,black,0.05555555555555556,0.4410229645093945,0.6615720524017465,0.0,0.0,0.0,1.0,0.6190476190476191,0.037037037037037035,0.6951219512195123,-0.5291327026372448,0.7537605856597394
0.0,white,0.05555555555555556,0.4164926931106472,0.158296943231441,0.0,0.0,0.0,1.0,0.06349206349206349,0.14814814814814814,0.23170731707317074,-0.5680882339167781,0.8472760994354891
0.0,white,0.05555555555555556,0.4164926931106472,0.158296943231441,0.0,1.0,0.0,0.0,0.2857142857142857,0.2962962962962963,0.35365853658536583,0.8529284724246953,0.8374915965981129
0.0,black,0.02777777777777778,0.15396659707724425,0.43286026200873357,0.0,0.0,1.0,0.0,0.1746031746031746,0.1111111111111111,0.32926829268292684,0.22738019349144067,0.8040111893680449
0.0,white,0.02777777777777778,0.4164926931106472,0.33897379912663755,0.0,1.0,0.0,0.0,0.5555555555555556,0.0,0.6585365853658537,0.8833469464541822,0.7869371715059127
0.0,black,0.02777777777777778,0.32672233820459284,0.43286026200873357,0.0,1.0,0.0,0.0,0.7777777777777777,0.037037037037037035,0.8170731707317074,0.9048971685324756,0.7548965804951614
0.0,black,0.02777777777777778,0.3736951983298539,0.43286026200873357,0.0,0.0,1.0,0.0,0.4285714285714286,0.037037037037037035,0.5487804878048781,0.24704069374239618,0.763683685737944
0.0,white,0.02777777777777778,0.4164926931106472,0.3881004366812227,0.0,1.0,0.0,0.0,0.5555555555555556,0.14814814814814814,0.6097560975609756,0.8762089483154227,0.7895185945241603
0.0,black,0.02777777777777778,0.3736951983298539,0.43286026200873357,0.0,1.0,0.0,0.0,0.36507936507936506,0.07407407407407407,0.4878048780487805,0.8588642025845449,0.8143653891864507
0.0,white,0.02777777777777778,0.4164926931106472,0.3881004366812227,0.0,1.0,0.0,0.0,0.30158730158730157,0.18518518518518517,0.4024390243902439,0.8486064832945159,0.8267533710578596
0.0,black,0.02777777777777778,0.18736951983298533,0.4377729257641921,0.0,1.0,0.0,0.0,0.3492063492063492,0.037037037037037035,0.4878048780487805,0.8660750542928137,0.8174576109386931
0.0,white,0.02777777777777778,0.42118997912317324,0.19323144104803486,0.0,1.0,0.0,0.0,0.20634920634920634,0.2222222222222222,0.3170731707317074,0.8455650685493882,0.845531364292315
0.0,black,0.02777777777777778,0.18736951983298533,0.4377729257641921,0.0,0.0,0.0,1.0,0.031746031746031744,0.1111111111111111,0.21951219512195125,-0.5723897277990141,0.8463558711699642
0.0,white,0.02777777777777778,0.42118997912317324,0.19323144104803486,0.0,1.0,0.0,0.0,0.2857142857142857,0.18518518518518517,0.3902439024390244,0.8550582684800063,0.8332659646462968
0.0,white,0.02777777777777778,0.42118997912317324,0.19323144104803486,0.0,1.0,0.0,0.0,0.19047619047619047,0.14814814814814814,0.32926829268292684,0.8464422033203362,0.8459699418879594
1.0,black,0.044444444444444446,0.07306889352818374,0.16812227074235803,0.0,0.0,1.0,0.0,0.4285714285714286,0.1111111111111111,0.524390243902439,0.2718420255201139,-0.21774128493162528
1.0,white,0.08333333333333334,0.1889352818371608,0.1413755458515284,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.1951219512195122,-0.5597075349524071,-0.13372945971988912
1.0,black,0.08333333333333334,0.15292275574112735,0.3111353711790393,0.0,0.0,1.0,0.0,0.5079365079365079,0.1111111111111111,0.5853658536585367,0.27060137424733965,-0.2321016354534529
1.0,white,0.11111111111111112,0.21503131524008345,0.20360262008733626,0.0,1.0,0.0,0.0,0.19047619047619047,0.25925925925925924,0.29268292682926833,0.8542463018861937,-0.13993917691021418
1.0,black,0.05555555555555556,0.3016701461377871,0.20087336244541482,0.0,1.0,0.0,0.0,0.39682539682539675,0.037037037037037035,0.524390243902439,0.8797624873334435,-0.17706709744842028
0.0,white,0.08333333333333334,0.10699373695198333,0.3127729257641921,0.0,0.0,0.0,1.0,0.5238095238095237,0.2222222222222222,0.5609756097560976,-0.5165090923229062,0.7836085840969023
0.0,white,0.08333333333333334,0.12995824634655528,0.3127729257641921,0.0,1.0,0.0,0.0,0.4285714285714286,0.037037037037037035,0.5487804878048781,0.8819752148212661,0.8107542728560994
0.0,black,0.05555555555555556,0.3016701461377871,0.3881004366812227,0.0,1.0,0.0,0.0,0.09523809523809523,0.037037037037037035,0.29268292682926833,0.8370325808145799,0.8544006636369564
1.0,black,0.03888888888888889,0.3736951983298539,0.4339519650655021,0.0,0.0,1.0,0.0,0.23809523809523808,0.1111111111111111,0.3780487804878049,0.22818457727251368,-0.19946423646362957
1.0,draw,0.05555555555555556,0.5548016701461378,0.4104803493449782,0.0,0.0,1.0,0.0,0.7777777777777777,0.07407407407407407,0.8048780487804879,0.2788164927534927,-0.2784378814371141
1.0,black,0.05555555555555556,0.4024008350730689,0.5758733624454146,0.0,1.0,0.0,0.0,0.23809523809523808,0.2222222222222222,0.34146341463414637,0.8368093455143354,-0.15904126511250177
1.0,black,0.05555555555555556,0.5594989561586639,0.5622270742358078,0.0,1.0,0.0,0.0,0.7777777777777777,0.1111111111111111,0.7926829268292683,0.8905691521409452,-0.24022253334278992
1.0,white,0.05555555555555556,0.46816283924843416,0.5922489082969431,0.0,0.0,0.0,1.0,0.3492063492063492,0.037037037037037035,0.4878048780487805,-0.5518250023840184,-0.19885325366905524
1.0,white,0.05555555555555556,0.5657620041753653,0.4770742358078602,0.0,1.0,0.0,0.0,0.6190476190476191,0.2222222222222222,0.6341463414634146,0.8736833326956981,-0.2129638366267415
1.0,black,0.05555555555555556,0.49947807933194155,0.5846069868995631,0.0,1.0,0.0,0.0,0.4126984126984127,0.37037037037037035,0.426829268292683,0.8454337559160946,-0.18150197261814077
1.0,black,0.05555555555555556,0.5725469728601252,0.3979257641921397,0.0,0.0,0.0,1.0,0.5396825396825397,0.18518518518518517,0.5853658536585367,-0.5332169980234821,-0.21918689184225942
1.0,black,0.05555555555555556,0.411795407098121,0.5938864628820959,0.0,0.0,0.0,1.0,0.4444444444444444,0.07407407407407407,0.5487804878048781,-0.540917602526734,-0.21103479287529708
1.0,white,0.05555555555555556,0.5673277661795406,0.4994541484716157,0.0,0.0,0.0,1.0,0.36507936507936506,0.2962962962962963,0.41463414634146345,-0.5592144746538678,-0.19365345928161545
1.0,white,0.05555555555555556,0.5605427974947808,0.61735807860262,0.0,1.0,0.0,0.0,0.6190476190476191,0.2222222222222222,0.6341463414634146,0.8679305954290548,-0.21599986184944153
1.0,white,0.05555555555555556,0.5542797494780793,0.570414847161572,0.0,0.0,0.0,1.0,0.2698412698412698,0.037037037037037035,0.426829268292683,-0.5627342364232167,-0.1878761912047853
1.0,black,0.05555555555555556,0.5490605427974947,0.5693231441048034,0.0,0.0,0.0,1.0,0.19047619047619047,0.07407407407407407,0.35365853658536583,-0.5719623519480639,-0.1755350512169751
1.0,white,0.05555555555555556,0.5438413361169102,0.6419213973799125,0.0,0.0,0.0,1.0,0.36507936507936506,0.1111111111111111,0.47560975609756095,-0.5579864206667969,-0.2011349676299446
1.0,black,0.05555555555555556,0.43945720250521914,0.562772925764192,0.0,0.0,0.0,1.0,0.09523809523809523,0.037037037037037035,0.29268292682926833,-0.5757086895678966,-0.1616009629634516
1.0,white,0.05555555555555556,0.5396659707724425,0.3160480349344978,0.0,1.0,0.0,0.0,0.30158730158730157,0.2962962962962963,0.36585365853658536,0.8461813139223463,-0.16193075851666278
1.0,white,0.05555555555555556,0.5829853862212944,0.5665938864628821,0.0,0.0,0.0,1.0,0.36507936507936506,0.07407407407407407,0.4878048780487805,-0.5551579085064728,-0.20078047862684142
1.0,white,0.05555555555555556,0.5255741127348642,0.5534934497816593,0.0,0.0,0.0,1.0,0.5396825396825397,0.07407407407407407,0.6219512195121951,-0.534086245287276,-0.22489268267709234
1.0,white,0.05555555555555556,0.5260960334029227,0.5453056768558953,0.0,0.0,0.0,1.0,0.4444444444444444,0.2222222222222222,0.5,-0.5486842284236466,-0.2074352440844995
1.0,white,0.05555555555555556,0.5198329853862212,0.5562227074235808,0.0,0.0,0.0,1.0,0.4920634920634921,0.14814814814814814,0.5609756097560976,-0.5414242653129621,-0.21625467716284894
1.0,draw,0.05555555555555556,0.3507306889352818,0.5458515283842795,1.0,0.0,0.0,0.0,0.6507936507936507,0.07407407407407407,0.7073170731707318,0.24389975087846272,-0.22486089811996934
1.0,white,0.05555555555555556,0.6508350730688935,0.5556768558951966,0.0,1.0,0.0,0.0,0.4285714285714286,0.1111111111111111,0.524390243902439,0.8508036819968359,-0.19104455222241276
1.0,white,0.05555555555555556,0.7296450939457201,0.5567685589519651,0.0,0.0,0.0,1.0,0.4920634920634921,0.14814814814814814,0.5609756097560976,-0.5502358127076347,-0.21834548451747907
1.0,white,0.05555555555555556,0.6670146137787055,0.5594978165938864,0.0,0.0,0.0,1.0,0.39682539682539675,0.037037037037037035,0.524390243902439,-0.5538212435493587,-0.20691241055900517
1.0,black,0.05555555555555556,0.5448851774530271,0.4956331877729257,0.0,1.0,0.0,0.0,0.47619047619047616,0.07407407407407407,0.5731707317073171,0.8639979991020469,-0.19639872722638474
1.0,white,0.05555555555555556,0.541231732776618,0.49672489082969423,0.0,0.0,0.0,1.0,0.1111111111111111,0.2962962962962963,0.21951219512195125,-0.5843459760108086,-0.15701573661214185
1.0,black,0.05555555555555556,0.5902922755741127,0.5556768558951966,0.0,1.0,0.0,0.0,0.39682539682539675,0.037037037037037035,0.524390243902439,0.8525704509294233,-0.18773618061008504
1.0,white,0.05555555555555556,0.5255741127348642,0.6222707423580784,0.0,1.0,0.0,0.0,0.6031746031746031,0.14814814814814814,0.6463414634146342,0.8700633354659226,-0.2153229496342328
1.0,white,0.05555555555555556,0.593945720250522,0.5513100436681222,0.0,1.0,0.0,0.0,0.46031746031746024,0.0,0.5853658536585367,0.8604502023771048,-0.1976717184766569
1.0,black,0.05555555555555556,0.5354906054279749,0.5611353711790392,0.0,1.0,0.0,0.0,0.36507936507936506,0.1111111111111111,0.47560975609756095,0.848817532125831,-0.1809421052612676
1.0,black,0.05555555555555556,0.5417536534446764,0.5507641921397379,0.0,0.0,0.0,1.0,0.7142857142857142,0.0,0.7804878048780488,-0.5140150801311656,-0.25179365754688804
1.0,white,0.05555555555555556,0.521920668058455,0.5906113537117903,0.0,0.0,0.0,1.0,0.47619047619047616,0.037037037037037035,0.5853658536585367,-0.5408366551003405,-0.21750938289984373
1.0,black,0.05555555555555556,0.5240083507306889,0.6932314410480349,0.0,0.0,0.0,1.0,0.6507936507936507,0.1111111111111111,0.6951219512195123,-0.5297064160533905,-0.2429268118408736
1.0,black,0.05555555555555556,0.35334029227557406,0.5436681222707422,0.0,0.0,0.0,1.0,0.4444444444444444,0.07407407407407407,0.5487804878048781,-0.5363315128253384,-0.2093502891426374
1.0,black,0.08333333333333334,0.16179540709812112,0.14082969432314413,0.0,0.0,0.0,1.0,0.36507936507936506,0.18518518518518517,0.451219512195122,-0.5232061080602614,-0.18382587797885278
1.0,black,0.08333333333333334,0.16701461377870563,0.2680131004366812,0.0,0.0,0.0,1.0,0.30158730158730157,0.1111111111111111,0.426829268292683,-0.5329001945307315,-0.17942856914116212
1.0,white,0.03888888888888889,0.4431106471816284,0.17303493449781654,0.0,0.0,0.0,1.0,0.39682539682539675,0.037037037037037035,0.524390243902439,-0.5279753508968357,-0.19658557143233246
1.0,white,0.08333333333333334,0.3768267223382046,0.17467248908296945,0.0,0.0,0.0,1.0,0.1746031746031746,0.0,0.36585365853658536,-0.5471005779140464,-0.16404037762130352
0.0,black,0.05555555555555556,0.1696242171189979,0.23908296943231439,0.0,0.0,0.0,1.0,0.1111111111111111,0.07407407407407407,0.29268292682926833,-0.5537241898632234,0.839302694656989
1.0,white,0.08333333333333334,0.4827766179540709,0.1790393013100437,0.0,0.0,0.0,1.0,0.31746031746031744,0.07407407407407407,0.451219512195122,-0.5394310959646227,-0.18378435701592538
1.0,draw,0.05555555555555556,0.2703549060542797,0.17849344978165932,1.0,0.0,0.0,0.0,0.25396825396825395,0.0,0.426829268292683,0.22426947123259625,-0.16106154192323746
1.0,white,0.05555555555555556,0.1565762004175365,0.3171397379912663,0.0,0.0,0.0,1.0,0.46031746031746024,0.1111111111111111,0.5487804878048781,-0.5180627005110352,-0.2037690013350836
1.0,white,0.05555555555555556,0.4947807933194154,0.1615720524017467,0.0,1.0,0.0,0.0,0.19047619047619047,0.07407407407407407,0.35365853658536583,0.850683075354123,-0.14769042094788132
0.0,white,0.044444444444444446,0.6461377870563675,0.1615720524017467,0.0,1.0,0.0,0.0,0.2698412698412698,0.1111111111111111,0.4024390243902439,0.8478436695077736,0.8325704976284807
1.0,black,0.05555555555555556,0.1576200417536534,0.5376637554585153,0.0,1.0,0.0,0.0,0.25396825396825395,0.25925925925925924,0.34146341463414637,0.8490733961541848,-0.15712924958183774
1.0,white,0.08333333333333334,0.4525052192066805,0.16266375545851525,0.0,1.0,0.0,0.0,0.5079365079365079,0.18518518518518517,0.5609756097560976,0.8815197429981154,-0.18928429452794054
1.0,white,0.03888888888888889,0.46920668058455106,0.16812227074235803,0.0,0.0,0.0,1.0,0.2857142857142857,0.1111111111111111,0.41463414634146345,-0.5429068204862313,-0.17901502767121114
1.0,white,0.03333333333333333,0.1544885177453027,0.14082969432314413,0.0,0.0,1.0,0.0,0.14285714285714285,0.037037037037037035,0.32926829268292684,0.24249483841629343,-0.1791848841805471
1.0,black,0.08333333333333334,0.16075156576200422,0.24999999999999994,0.0,0.0,0.0,1.0,0.6190476190476191,0.07407407407407407,0.6829268292682927,-0.49768345503635164,-0.22528458578932628
1.0,white,0.07222222222222223,0.481732776617954,0.16593886462882096,0.0,0.0,0.0,1.0,0.25396825396825395,0.14814814814814814,0.3780487804878049,-0.5479269834466883,-0.17283977173521076
1.0,white,0.08333333333333334,0.3345511482254697,0.16921397379912656,0.0,0.0,0.0,1.0,0.09523809523809523,0.1111111111111111,0.2682926829268293,-0.5571140817180704,-0.14940460558991567
0.0,black,0.05555555555555556,0.1758872651356994,0.38864628820960695,0.0,0.0,0.0,1.0,0.4285714285714286,0.07407407407407407,0.5365853658536586,-0.5274269351869382,0.7905497904242118
1.0,black,0.11111111111111112,0.17849686847599167,0.3788209606986899,0.0,0.0,0.0,1.0,0.3492063492063492,0.07407407407407407,0.47560975609756095,-0.5319256429413831,-0.18904368555917717
0.0,white,0.08333333333333334,0.5187891440501043,0.1839519650655022,0.0,0.0,0.0,1.0,0.09523809523809523,0.07407407407407407,0.2804878048780488,-0.567677525934117,0.8399897355591338
0.0,draw,0.08333333333333334,0.20981210855949894,0.1839519650655022,1.0,0.0,0.0,0.0,0.2698412698412698,0.0,0.4390243902439025,0.22471020030347616,0.8302711568874467
1.0,white,0.05555555555555556,0.36116910229645094,0.18668122270742354,0.0,0.0,0.0,1.0,0.46031746031746024,0.14814814814814814,0.5365853658536586,-0.522340989113144,-0.20200892522057928
0.0,white,0.05555555555555556,0.5741127348643006,0.18668122270742354,0.0,0.0,0.0,1.0,0.047619047619047616,0.14814814814814814,0.21951219512195125,-0.5775449072026811,0.8473596065932122
1.0,white,0.05555555555555556,0.37056367432150306,0.18995633187772926,0.0,0.0,0.0,1.0,0.19047619047619047,0.07407407407407407,0.35365853658536583,-0.5483375190933298,-0.16541642147861293
1.0,white,0.03888888888888889,0.8094989561586637,0.8040393013100435,0.0,1.0,0.0,0.0,0.23809523809523808,0.18518518518518517,0.35365853658536583,0.8113240102238019,-0.1694103714465367
1.0,black,0.03888888888888889,0.7760960334029227,0.8367903930131004,0.0,0.0,0.0,1.0,0.746031746031746,0.2962962962962963,0.7073170731707318,-0.5427900083189228,-0.25802340295597315
1.0,white,0.03888888888888889,0.7948851774530271,0.8138646288209606,0.0,0.0,0.0,1.0,0.23809523809523808,0.14814814814814814,0.36585365853658536,-0.5902357936600655,-0.18872949708050324
